lat1,lon1,lat2,lon2
10.618165199999998,106.8474187,10.781309999999998,106.7343288
10.781309999999998,106.7343288,10.6783842,106.75320690000001
10.6783842,106.75320690000001,10.561768099999998,106.82844569999999
10.731694599999999,106.5719013,10.865864500000002,106.7609891
10.865864500000002,106.7609891,10.741079299999997,106.70096330000001
10.741079299999997,106.70096330000001,10.714767999999998,106.73686490000001
10.84218,106.67674839999998,10.83804,106.65786109999999
10.83804,106.65786109999999,10.552717900000001,106.77725390000002
10.552717900000001,106.77725390000002,10.647528199999998,106.6291247
10.867447600000002,106.80729340000002,10.8090176,106.7843806
10.8090176,106.7843806,10.7997458,106.71107350000001
10.7997458,106.71107350000001,10.834611699999998,106.7621583
10.7518973,106.71507940000001,10.777080999999999,106.6841548
10.777080999999999,106.6841548,10.744194799999999,106.58392460000002
10.744194799999999,106.58392460000002,10.75446,106.633956
10.7508118,106.687247,10.693105,106.5807655
10.693105,106.5807655,10.743826399999998,106.6348542
10.743826399999998,106.6348542,10.777748399999998,106.66205249999999
10.8492301,106.7667958,10.749957399999998,106.68483609999998
10.749957399999998,106.68483609999998,10.859617500000002,106.74773540000001
10.859617500000002,106.74773540000001,10.743445399999999,106.59747420000001
10.771135899999999,106.70004660000001,10.871184500000002,106.6373349
10.871184500000002,106.6373349,10.789121599999998,106.7107926
10.7535527,106.6646685,10.767851499999999,106.60921370000001
10.767851499999999,106.60921370000001,10.829417200000002,106.61556440000001
10.829417200000002,106.61556440000001,10.8101159,106.6133658
10.8101159,106.6133658,10.795863299999999,106.6248045
10.8131577,106.72054179999999,11.0058076,106.428239
11.0058076,106.428239,10.828765899999999,106.70589799999999
10.730793599999998,106.7066743,10.7696248,106.50321070000001
10.7696248,106.50321070000001,10.7657729,106.64517699999999
10.844718699999998,106.7807202,10.738383699999996,106.63543669999999
10.738383699999996,106.63543669999999,10.8667674,106.5994072
10.8667674,106.5994072,10.8495912,106.77177019999999
10.8495912,106.77177019999999,10.757372199999999,106.6348685
10.955795300000002,106.60053979999999,10.753311799999999,106.71524740000001
10.753311799999999,106.71524740000001,10.7597127,106.5752624
10.7597127,106.5752624,10.7966018,106.67368599999999
10.7966018,106.67368599999999,10.402046700000001,106.9437977
10.7495763,106.6777034,10.7925488,106.71215370000002
10.7925488,106.71215370000002,10.876234700000001,106.6485291
10.8060839,106.62173809999997,10.8167716,106.67867749999998
10.8167716,106.67867749999998,10.6966606,106.68504279999998
10.6966606,106.68504279999998,10.7285525,106.58129620000001
10.7285525,106.58129620000001,10.751779699999998,106.7125513
10.647131799999999,106.7313763,10.788326499999998,106.73523370000001
10.788326499999998,106.73523370000001,10.8364743,106.68341199999999
10.8364743,106.68341199999999,10.8713039,106.7716584
10.8713039,106.7716584,10.787103599999998,106.7328953
10.844775799999999,106.6608203,10.7455352,106.70978279999999
10.7455352,106.70978279999999,10.7450563,106.7292165
10.811933,106.69607579999999,10.7150313,106.61890819999999
10.7150313,106.61890819999999,10.7754753,106.66406160000001
10.7754753,106.66406160000001,10.721124899999998,106.60038509999998
10.721124899999998,106.60038509999998,10.619018599999999,106.85282149999999
10.753311799999999,106.709307,10.783411099999999,106.68613079999999
10.783411099999999,106.68613079999999,10.745053699999998,106.7293835
10.813727,106.57741209999999,10.8061152,106.63604749999999
10.8061152,106.63604749999999,10.7186966,106.7368386
10.7186966,106.7368386,10.856839400000002,106.65384509999998
10.813794900000001,106.7128124,10.791208899999997,106.79785430000001
10.791208899999997,106.79785430000001,10.8087344,106.71192510000002
10.8087344,106.71192510000002,10.7900952,106.6862268
10.7900952,106.6862268,10.8769637,106.7320392
10.811933,106.69607579999999,11.0476321,106.54434420000001
11.0476321,106.54434420000001,10.862818500000001,106.7447331
10.833372899999999,106.60834419999999,10.750387,106.6796956
10.750387,106.6796956,10.9044227,106.63681079999999
10.9044227,106.63681079999999,10.392466800000003,106.91102500000002
10.392466800000003,106.91102500000002,11.0826019,106.50751720000001
10.848203299999998,106.75962390000002,10.775136000000002,106.6640643
10.775136000000002,106.6640643,10.875047700000001,106.59353940000001
10.875047700000001,106.59353940000001,10.7729072,106.6376121
10.7552415,106.6537094,10.7828867,106.69420400000001
10.7828867,106.69420400000001,10.802445200000003,106.6971084
10.802445200000003,106.6971084,10.780761799999999,106.6988192
10.777960399999998,106.7535314,10.813450500000002,106.69726920000002
10.813450500000002,106.69726920000002,10.491654,106.7582417
10.766628399999998,106.67814489999999,10.8384347,106.6794039
10.8384347,106.6794039,10.738333099999997,106.717447
10.738333099999997,106.717447,10.8712091,106.6140973
10.860872800000001,106.76847719999999,10.7438863,106.62377779999997
10.7438863,106.62377779999997,10.744632,106.67491249999999
10.744632,106.67491249999999,10.801569800000001,106.7790965
10.8117501,106.62809749999998,10.8081889,106.6192345
10.8081889,106.6192345,10.8789672,106.76255809999999
10.8789672,106.76255809999999,10.710664699999999,106.5555612
10.8912222,106.71767060000002,10.7726204,106.6992917
10.7726204,106.6992917,10.695859200000001,106.73966250000001
10.8861133,106.5680554,10.812550000000002,106.70916720000001
10.812550000000002,106.70916720000001,10.779578899999999,106.59352100000001
10.779578899999999,106.59352100000001,10.7285525,106.58129620000001
10.7285525,106.58129620000001,10.8316752,106.6769212
10.744201799999997,106.6554216,10.765063699999999,106.6467602
10.765063699999999,106.6467602,10.7579464,106.7159772
10.836327299999999,106.6646925,10.796310099999998,106.6456091
10.796310099999998,106.6456091,10.767967099999998,106.63975829999998
10.767967099999998,106.63975829999998,10.9133371,106.68110209999999
10.9479046,106.5229208,10.7794239,106.6903676
10.7794239,106.6903676,10.751779699999998,106.7125513
10.751779699999998,106.7125513,10.846069,106.6133899
10.774610999999998,106.63267649999999,10.397215899999999,106.93274799999999
10.397215899999999,106.93274799999999,10.8268199,106.68977499999998
10.8518612,106.6652527,10.731694599999999,106.5719013
10.731694599999999,106.5719013,10.7553477,106.6941561
10.660658399999999,106.7269501,10.8629551,106.74281040000001
10.8629551,106.74281040000001,11.017677099999998,106.43637609999999
10.6830871,106.6512003,10.810599900000001,106.8316358
10.810599900000001,106.8316358,10.820372099999998,106.7580609
10.7627608,106.6130819,10.8123579,106.7151731
10.8123579,106.7151731,11.0709976,106.4778068
11.0709976,106.4778068,10.771336,106.5504582
10.771336,106.5504582,10.86407,106.6131809
10.7534816,106.64309560000001,10.781441399999999,106.65003719999999
10.781441399999999,106.65003719999999,10.724343699999997,106.7213915
10.724343699999997,106.7213915,10.701272399999997,106.58021500000001
10.7586456,106.68273969999998,10.821570399999999,106.68881689999999
10.821570399999999,106.68881689999999,10.8989488,106.57468300000001
10.8989488,106.57468300000001,10.687875899999998,106.5850546
10.687875899999998,106.5850546,10.833228599999998,106.6661438
10.711187299999999,106.73720290000001,10.853079300000001,106.63261440000001
10.853079300000001,106.63261440000001,10.806246400000001,106.6362221
10.806246400000001,106.6362221,10.780925199999999,106.6426611
10.780925199999999,106.6426611,10.9711245,106.4909708
10.6961908,106.59304660000001,10.7821547,106.6206551
10.7821547,106.6206551,10.815446800000004,106.67541979999999
10.815446800000004,106.67541979999999,10.848003499999999,106.6645415
10.798744699999999,106.6591548,10.773430600000001,106.6890602
10.773430600000001,106.6890602,10.7532008,106.7035671
10.7532008,106.7035671,10.8272474,106.76906450000001
10.788819099999998,106.6998278,10.795025299999999,106.68303139999999
10.795025299999999,106.68303139999999,10.8484164,106.64842440000001
10.8484164,106.64842440000001,10.718055599999998,106.5425793
10.718055599999998,106.5425793,10.859585300000003,106.5628914
10.728181199999998,106.6075518,10.991171999999999,106.4054962
10.991171999999999,106.4054962,10.8579301,106.6668946
10.8579301,106.6668946,10.888155,106.60308429999999
10.734339899999998,106.67321229999999,10.854579000000001,106.80968279999999
10.854579000000001,106.80968279999999,10.9781474,106.50331320000001
10.8323464,106.62787239999999,11.0709976,106.4778068
11.0709976,106.4778068,10.831198899999999,106.7632351
10.831198899999999,106.7632351,10.8710698,106.6144113
10.841181699999998,106.59928190000001,10.822966200000002,106.7704344
10.822966200000002,106.7704344,10.8579377,106.6796912
10.7298391,106.57957219999999,10.7662092,106.6478831
10.7662092,106.6478831,10.7676443,106.6962379
10.6687,106.5748035,10.8652241,106.81051520000001
10.8652241,106.81051520000001,10.738475499999998,106.5825917
10.738475499999998,106.5825917,10.8281975,106.7209309
10.8281975,106.7209309,10.7403465,106.63634529999999
10.8385433,106.6658149,10.3843472,106.90766580000002
10.3843472,106.90766580000002,10.7908025,106.71790300000002
10.7908025,106.71790300000002,10.984675399999999,106.4841315
10.726168999999999,106.61971960000001,10.791009299999999,106.68796540000001
10.791009299999999,106.68796540000001,10.7597473,106.71322040000003
10.7597473,106.71322040000003,10.981548,106.6032265
10.981548,106.6032265,10.753707200000001,106.6492977
10.8384638,106.6744936,10.8338988,106.6079345
10.8338988,106.6079345,10.6930205,106.58093579999999
10.6930205,106.58093579999999,10.8444643,106.7909018
10.773463699999999,106.7705976,10.871504100000001,106.80932209999999
10.871504100000001,106.80932209999999,10.833823299999999,106.68477789999999
10.833823299999999,106.68477789999999,10.8398721,106.7803737
10.7450061,106.71140490000002,10.7855579,106.6365124
10.7855579,106.6365124,10.963471,106.49785770000001
10.963471,106.49785770000001,10.86177,106.6613457
10.775536700000002,106.6474283,10.784100899999999,106.62294449999999
10.784100899999999,106.62294449999999,10.856417900000002,106.6545518
10.856417900000002,106.6545518,10.756842200000001,106.70069560000002
10.756842200000001,106.70069560000002,10.7662479,106.6965412
10.899570200000001,106.5768297,10.807014800000001,106.66466270000001
10.807014800000001,106.66466270000001,10.8463965,106.63388779999998
10.768730999999999,106.69037719999999,10.813836600000002,106.58044579999999
10.813836600000002,106.58044579999999,10.791356899999998,106.79792740000002
10.791356899999998,106.79792740000002,10.735473299999999,106.71806440000002
10.810721,106.7068417,10.835580500000003,106.7539427
10.835580500000003,106.7539427,11.0074944,106.4727142
11.0074944,106.4727142,10.7608324,106.6695123
10.859663900000001,106.72372829999999,10.867684600000002,106.8036064
10.867684600000002,106.8036064,10.7476872,106.6333272
10.7476872,106.6333272,10.856143200000002,106.6382386
10.856143200000002,106.6382386,11.027767999999998,106.4537993
10.8335609,106.7004563,10.740197999999998,106.70152920000002
10.740197999999998,106.70152920000002,10.8174167,106.68546909999999
10.774671199999998,106.68643649999999,10.855994900000002,106.80276409999999
10.855994900000002,106.80276409999999,10.6567774,106.72815
10.6567774,106.72815,10.6561753,106.65332289999999
10.6561753,106.65332289999999,10.8660736,106.80219799999999
10.770582200000002,106.6722174,10.695860399999999,106.59031970000001
10.695860399999999,106.59031970000001,10.852046500000004,106.6301673
10.852046500000004,106.6301673,10.8061152,106.63604749999999
10.8061152,106.63604749999999,10.840553,106.75127940000002
10.8407745,106.74410060000002,10.7571002,106.6696007
10.7571002,106.6696007,10.758329399999997,106.66080199999999
10.758329399999997,106.66080199999999,11.1103548,106.50665690000001
10.988487200000002,106.5745402,10.7839941,106.6406333
10.7839941,106.6406333,10.7267096,106.70868940000001
10.7267096,106.70868940000001,10.955795300000002,106.60053979999999
10.9786386,106.48426830000001,10.722967699999998,106.6353274
10.722967699999998,106.6353274,10.849786800000002,106.77503219999998
10.849786800000002,106.77503219999998,10.7524951,106.6662
10.7524951,106.6662,10.767392599999999,106.6756642
10.768923999999998,106.5909601,10.8469903,106.6454907
10.8469903,106.6454907,10.652502500000002,106.6546251
10.652502500000002,106.6546251,10.746071699999996,106.70445470000001
10.746071699999996,106.70445470000001,10.8671903,106.7335407
10.779482800000002,106.7629808,10.8883193,106.5983926
10.8883193,106.5983926,10.755848,106.59415790000001
10.755848,106.59415790000001,10.7965505,106.6198935
10.743667399999998,106.64235099999999,10.792632800000002,106.62883099999998
10.792632800000002,106.62883099999998,10.7732847,106.6647972
10.722871499999998,106.73546470000001,10.770997399999999,106.69597139999999
10.770997399999999,106.69597139999999,10.8680424,106.7178325
10.8680424,106.7178325,10.767870399999998,106.64298129999999
10.8285099,106.6849843,10.5577702,106.81752150000001
10.5577702,106.81752150000001,10.7574579,106.6860184
10.7574579,106.6860184,10.753311799999999,106.709307
10.753311799999999,106.709307,10.755259200000001,106.64437509999999
10.777835,106.6498175,10.888060399999999,106.5839469
10.888060399999999,106.5839469,10.8352573,106.6056543
10.8352573,106.6056543,10.7581055,106.6069345
10.7581055,106.6069345,10.588092699999999,106.85460060000001
10.9418876,106.5353796,10.788951699999997,106.7301317
10.788951699999997,106.7301317,10.837315699999998,106.68064360000001
10.808293899999999,106.71466630000002,10.414125199999999,106.9730662
10.414125199999999,106.9730662,10.923973399999998,106.6482223
10.923973399999998,106.6482223,10.7503041,106.47772570000001
10.821858899999999,106.67879449999998,10.828465699999999,106.777285
10.828465699999999,106.777285,10.740442999999999,106.54716460000003
10.740442999999999,106.54716460000003,10.6967394,106.59618300000001
10.718623399999997,106.65574549999998,10.7498466,106.64316910000001
10.7498466,106.64316910000001,10.693105,106.5807655
10.693105,106.5807655,10.670158899999999,106.57661920000001
10.850505500000002,106.7668515,10.8033314,106.62197749999999
10.8033314,106.62197749999999,10.755135600000001,106.62843809999997
10.755135600000001,106.62843809999997,10.772313899999999,106.5862818
10.772313899999999,106.5862818,10.838871999999999,106.6173816
10.825748500000001,106.76620530000001,10.749957399999998,106.68483609999998
10.749957399999998,106.68483609999998,10.774970499999998,106.6735169
10.766068299999999,106.68270409999998,10.787971099999996,106.51423300000002
10.787971099999996,106.51423300000002,10.552494200000003,106.7995425
10.552494200000003,106.7995425,10.79369,106.63900809999998
10.9809647,106.50859179999999,10.8227221,106.58942990000001
10.8227221,106.58942990000001,10.9693666,106.5887434
10.9693666,106.5887434,10.7561539,106.6365522
10.7597473,106.71322040000003,10.757372199999999,106.6348685
10.757372199999999,106.6348685,10.888060399999999,106.5839469
10.888060399999999,106.5839469,10.805441400000001,106.69574699999998
10.805441400000001,106.69574699999998,10.7503041,106.47772570000001
10.7398042,106.6693554,10.888334,106.5943665
10.888334,106.5943665,11.0613386,106.48051370000002
11.0613386,106.48051370000002,10.8208884,106.58760920000002
10.797093599999998,106.65748889999999,10.7532494,106.6128119
10.7532494,106.6128119,10.695089600000001,106.6120544
10.753707200000001,106.6492977,10.6727229,106.697892
10.6727229,106.697892,10.6946302,106.70693920000001
10.9117664,106.67666729999999,10.973638000000001,106.47743109999999
10.973638000000001,106.47743109999999,10.6845455,106.5921749
10.8483995,106.7730954,10.8014918,106.709851
10.8014918,106.709851,10.7651579,106.6469229
10.8425407,106.67571289999998,10.807344500000001,106.73421790000002
10.807344500000001,106.73421790000002,10.775136000000002,106.6640643
10.775136000000002,106.6640643,10.785518699999999,106.7304684
10.7527507,106.7263143,10.872506900000003,106.64918490000001
10.872506900000003,106.64918490000001,10.864535900000002,106.6009609
10.864535900000002,106.6009609,10.721585399999999,106.72716550000001
10.860872800000001,106.76847719999999,10.790855699999998,106.7909941
10.790855699999998,106.7909941,10.973256600000001,106.6389739
10.973256600000001,106.6389739,10.794122899999998,106.65121590000001
11.087219399999999,106.4733045,10.7678944,106.6503686
10.7678944,106.6503686,11.1103548,106.50665690000001
11.1103548,106.50665690000001,10.7585252,106.642028
10.7647449,106.7065063,10.853084000000003,106.79105070000001
10.853084000000003,106.79105070000001,10.802445200000003,106.6971084
10.656647800000002,106.55626670000001,10.890561,106.59665460000002
10.890561,106.59665460000002,10.6584624,106.59151300000002
10.7588692,106.69898119999999,10.793277199999999,106.70975920000001
10.793277199999999,106.70975920000001,10.9927708,106.468849
10.9927708,106.468849,10.748956499999998,106.70492100000001
10.772248099999999,106.62613649999999,10.952869300000001,106.51625240000001
10.952869300000001,106.51625240000001,10.752412800000002,106.6589436
10.752412800000002,106.6589436,10.8186996,106.58549509999999
10.8186996,106.58549509999999,10.9924789,106.3856613
10.7597183,106.6442315,10.7793394,106.70189590000001
10.7793394,106.70189590000001,10.8560771,106.7750456
10.8560771,106.7750456,11.0709735,106.49337109999999
10.825418800000001,106.8130765,10.731694599999999,106.5719013
10.731694599999999,106.5719013,10.7320768,106.6048819
10.815530800000003,106.72077569999999,10.729359999999998,106.7127605
10.729359999999998,106.7127605,10.6864381,106.55738709999999
10.6864381,106.55738709999999,10.6741847,106.72311340000002
10.6741847,106.72311340000002,11.0433168,106.4550969
10.7518973,106.71507940000001,10.795223799999999,106.6826399
10.795223799999999,106.6826399,10.7651414,106.69985460000001
10.7651414,106.69985460000001,10.857950500000001,106.61908809999998
10.857950500000001,106.61908809999998,10.7646555,106.69179
10.8271175,106.77996390000001,10.7999475,106.6695734
10.7999475,106.6695734,10.771135899999999,106.70004660000001
10.753950699999999,106.6694203,10.8735554,106.56425540000002
10.8735554,106.56425540000002,10.743818499999998,106.5840719
10.743818499999998,106.5840719,10.727624699999998,106.68002609999999
10.727624699999998,106.68002609999999,10.8334156,106.70463060000002
10.751109399999999,106.65261149999999,10.868312399999999,106.6782224
10.868312399999999,106.6782224,10.792582900000001,106.64423900000001
10.792582900000001,106.64423900000001,10.849057,106.65666809999999
10.720941599999998,106.73655720000001,10.856742300000002,106.6244233
10.856742300000002,106.6244233,10.843995,106.7822827
10.843995,106.7822827,10.802781800000002,106.71054760000001
10.9927708,106.468849,10.784228199999998,106.7020227
10.784228199999998,106.7020227,10.893263099999999,106.5973885
10.893263099999999,106.5973885,10.7958471,106.61406400000001
10.7958471,106.61406400000001,10.810813099999999,106.72507719999999
10.8388052,106.7667212,11.048139899999999,106.45526380000001
11.048139899999999,106.45526380000001,10.789692800000001,106.7770702
10.789692800000001,106.7770702,10.794171599999997,106.709637
10.794171599999997,106.709637,10.803306200000002,106.7039798
10.8359103,106.568687,10.7328032,106.63203609999998
10.7328032,106.63203609999998,10.7622515,106.68303769999999
10.747572499999999,106.6334693,10.7159406,106.631749
10.7159406,106.631749,10.7572374,106.6685619
10.810386900000001,106.85937589999999,10.8400355,106.77713490000001
10.8400355,106.77713490000001,10.788661699999997,106.6614603
10.788661699999997,106.6614603,10.848929499999999,106.6248206
10.766229,106.5608066,10.764936,106.66763300000001
10.764936,106.66763300000001,10.728960999999996,106.6950895
10.8081878,106.6645469,10.8710698,106.6144113
10.8710698,106.6144113,10.8199071,106.6831457
10.8199071,106.6831457,10.698861899999997,106.68559789999999
10.698861899999997,106.68559789999999,10.8037634,106.6380245
10.788977499999998,106.6006317,10.7719008,106.6021274
10.7719008,106.6021274,10.803862,106.70119650000001
10.803862,106.70119650000001,10.728452099999998,106.732719
10.850559500000003,106.7740717,10.8632854,106.56233009999998
10.8632854,106.56233009999998,10.807796200000002,106.6198625
10.807796200000002,106.6198625,10.749068099999997,106.6746476
10.749068099999997,106.6746476,11.0374532,106.45029260000001
10.7999967,106.5775877,10.7703472,106.67227679999998
10.7703472,106.67227679999998,10.859663900000001,106.72372829999999
10.859663900000001,106.72372829999999,10.759273299999998,106.57699129999999
10.759273299999998,106.57699129999999,10.753219099999999,106.70605350000001
10.853079300000001,106.63261440000001,10.771928399999997,106.67483629999998
10.771928399999997,106.67483629999998,10.789269599999999,106.6601302
10.829647900000001,106.681434,10.8708706,106.7345388
